Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Cell Cycle R-HSA-1640170,56/654,1.6567848311560458e-36,1.2144232812373817e-33,0,0,12.487365291713118,1028.8113552258487,YWHAE;FEN1;DSCC1;HJURP;MCM10;LMNB1;CDC20;NUF2;NEK2;OIP5;TK1;GTSE1;H2AC6;KIF23;ESCO2;TUBG1;CDC25A;PSMA5;H2BC12;H2BC15;H2BC11;BIRC5;KIF20A;PCNA;PSMD14;CDCA5;NCAPG;HMMR;TYMS;CENPA;NCAPH;SKA1;AURKB;CCNB2;CCNB1;CDC45;PRKAR2B;E2F1;E2F2;CLSPN;BUB1;GINS1;GINS2;CENPU;RRM2;H2BC5;UBE2C;GINS3;CDC6;HSPA2;TPX2;CENPF;RAD51;PSMC2;CENPM;SPC24
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",50/523,9.294387623678956e-35,3.406393064078337e-32,0,0,13.62015503875969,1067.2898885995835,YWHAE;FEN1;MCM10;LMNB1;CDC20;NUF2;NEK2;TK1;GTSE1;H2AC6;KIF23;ESCO2;TUBG1;CDC25A;PSMA5;H2BC12;H2BC15;H2BC11;BIRC5;KIF20A;PCNA;PSMD14;CDCA5;NCAPG;HMMR;TYMS;CENPA;NCAPH;SKA1;AURKB;CCNB2;CCNB1;CDC45;PRKAR2B;E2F1;E2F2;BUB1;GINS1;GINS2;CENPU;RRM2;H2BC5;UBE2C;GINS3;CDC6;TPX2;CENPF;PSMC2;CENPM;SPC24
Reactome_2022,M Phase R-HSA-68886,32/380,1.4948540328047022e-20,3.4350173310723837e-18,0,0,10.64696223316913,486.0303475254464,YWHAE;PSMD14;CDCA5;NCAPG;CENPA;NCAPH;SKA1;AURKB;LMNB1;CDC20;CCNB2;CCNB1;PRKAR2B;NUF2;NEK2;BUB1;CENPU;H2BC5;H2AC6;UBE2C;KIF23;TUBG1;PSMA5;H2BC12;CENPF;H2BC15;PSMC2;H2BC11;CENPM;BIRC5;KIF20A;SPC24
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,28/271,1.874497861431041e-20,3.4350173310723837e-18,0,0,13.101636520241172,595.1203659204331,YWHAE;PSMD14;MCM10;CENPA;SKA1;AURKB;CDC20;CCNB2;CCNB1;CDC45;NUF2;CLSPN;GTSE1;BUB1;CENPU;H2BC5;UBE2C;CDC6;CDC25A;PSMA5;H2BC12;CENPF;H2BC15;PSMC2;H2BC11;CENPM;BIRC5;SPC24
Reactome_2022,Mitotic Prometaphase R-HSA-68877,20/186,3.152910573495177e-15,4.622166900743929e-13,0,0,13.14190093708166,438.8139911004526,YWHAE;CENPU;CDCA5;NCAPG;TUBG1;CENPA;NCAPH;SKA1;AURKB;CDC20;CCNB2;CCNB1;CENPF;PRKAR2B;NUF2;BIRC5;CENPM;NEK2;BUB1;SPC24
Reactome_2022,RHO GTPase Effectors R-HSA-195258,22/269,3.8289200700602654e-14,4.677664018923623e-12,0,0,9.784060410317062,302.2649319009643,YWHAE;CENPU;H2BC5;H2AC6;KIF14;IQGAP3;CENPA;SKA1;AURKB;MYLK;CDC20;H2BC12;CENPF;H2BC15;CTTN;NUF2;H2BC11;CENPM;BIRC5;MYL9;BUB1;SPC24
Reactome_2022,DNA Replication R-HSA-69306,17/155,2.9302605997635633e-13,3.0684014566095594e-11,0,0,13.23568543597054,381.9622246767499,GINS1;GINS2;FEN1;PCNA;H2AC6;PSMD14;H2BC5;UBE2C;GINS3;MCM10;CDC6;H2BC12;PSMA5;H2BC15;CDC45;H2BC11;PSMC2
Reactome_2022,G2/M Checkpoints R-HSA-69481,16/148,1.8787685967571253e-12,1.7214217267787162e-10,0,0,12.956521739130435,349.83132858760234,YWHAE;PSMD14;H2BC5;MCM10;CDC6;CDC25A;H2BC12;PSMA5;CCNB2;CCNB1;H2BC15;CDC45;H2BC11;PSMC2;CLSPN;GTSE1
Reactome_2022,Mitotic Anaphase R-HSA-68882,19/232,2.2327366810565265e-12,1.766492446454227e-10,0,0,9.653023111041945,258.96930653868185,CENPU;PSMD14;UBE2C;CDCA5;CENPA;SKA1;AURKB;LMNB1;CDC20;PSMA5;CCNB2;CENPF;CCNB1;NUF2;PSMC2;CENPM;BIRC5;BUB1;SPC24
Reactome_2022,Mitotic Metaphase And Anaphase R-HSA-2555396,19/233,2.4099487673318244e-12,1.766492446454227e-10,0,0,9.607425001290856,257.0122193149595,CENPU;PSMD14;UBE2C;CDCA5;CENPA;SKA1;AURKB;LMNB1;CDC20;PSMA5;CCNB2;CENPF;CCNB1;NUF2;PSMC2;CENPM;BIRC5;BUB1;SPC24
Reactome_2022,Resolution Of Sister Chromatid Cohesion R-HSA-2500257,14/106,2.985849330067453e-12,1.9896614172176759e-10,0,0,16.12388966806919,427.8818671090991,CENPU;CDCA5;CENPA;SKA1;AURKB;CDC20;CCNB2;CCNB1;CENPF;NUF2;BIRC5;CENPM;BUB1;SPC24
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,29/644,1.1720504787137624e-11,7.159275007476566e-10,0,0,5.290400798744829,133.15770185333756,YWHAE;KIF14;IQGAP3;CENPA;SKA1;RHOBTB1;AURKB;MYLK;LMNB1;CDC20;RACGAP1;NUF2;ECT2;BUB1;CENPU;H2BC5;H2AC6;CAV1;H2BC12;CENPF;H2BC15;CTTN;H2BC11;CENPM;ELMO2;BIRC5;PDE5A;MYL9;SPC24
Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,16/170,1.5934668874911018e-11,8.984701757930597e-10,0,0,11.093167701863354,275.80414764687856,CENPU;PSMD14;UBE2C;CDCA5;CENPA;SKA1;AURKB;CDC20;PSMA5;CENPF;NUF2;PSMC2;BIRC5;CENPM;BUB1;SPC24
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",29/660,2.1171520195723064e-11,1.1084803073903575e-09,0,0,5.15195410607872,126.62660448658576,YWHAE;KIF14;IQGAP3;CENPA;SKA1;RHOBTB1;AURKB;MYLK;LMNB1;CDC20;RACGAP1;NUF2;ECT2;BUB1;CENPU;H2BC5;H2AC6;CAV1;H2BC12;CENPF;H2BC15;CTTN;H2BC11;CENPM;ELMO2;BIRC5;PDE5A;MYL9;SPC24
Reactome_2022,S Phase R-HSA-69242,15/161,8.111044095206728e-11,3.963596881191021e-09,0,0,10.914846353202517,253.60874081896904,GINS1;GINS2;FEN1;PCNA;PSMD14;UBE2C;CDCA5;GINS3;ESCO2;CDC6;CDC25A;PSMA5;CDC45;PSMC2;E2F1
Reactome_2022,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,10/53,1.0705658109380518e-10,4.9045296213599505e-09,0,0,24.18237454100367,555.1708203893505,H2BC12;CENPU;H2BC15;H2AC6;H2BC5;H2BC11;HJURP;CENPM;OIP5;CENPA
Reactome_2022,Chromosome Maintenance R-HSA-73886,13/118,1.8753020537085416e-10,8.085861208049181e-09,0,0,13.039724980901452,292.0517790688059,CENPU;FEN1;PCNA;H2AC6;H2BC5;DSCC1;HJURP;CENPA;H2BC12;H2BC15;H2BC11;CENPM;OIP5
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,14/147,2.6309934287302177e-10,1.0713989906995833e-08,0,0,11.130164119977362,245.514607544794,PCNA;RRM2;PSMD14;MCM10;CDC6;TYMS;CDC25A;PSMA5;CCNB1;CDC45;PSMC2;E2F1;E2F2;TK1
Reactome_2022,G1/S-Specific Transcription R-HSA-69205,8/29,3.115053684905673e-10,1.2017549215978202e-08,0,0,39.24404761904762,859.036683068409,PCNA;CDC45;RRM2;E2F1;TK1;CDC6;TYMS;CDC25A
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,15/184,5.36176981178287e-10,1.9650886360184226e-08,0,0,9.418359187589957,201.04953955463932,YWHAE;PSMD14;HMMR;TUBG1;CDC25A;PSMA5;CCNB2;TPX2;CCNB1;CENPF;PRKAR2B;PSMC2;E2F1;NEK2;GTSE1
Reactome_2022,G1/S Transition R-HSA-69206,13/129,5.765990429883133e-10,2.012605231002065e-08,0,0,11.796607044071546,250.95953177073187,PCNA;RRM2;PSMD14;MCM10;CDC6;TYMS;CDC25A;PSMA5;CCNB1;CDC45;PSMC2;E2F1;TK1
Reactome_2022,Mitotic Spindle Checkpoint R-HSA-69618,12/110,1.072553453237664e-09,3.573553096469126e-08,0,0,12.832392531480677,265.0302726159517,CDC20;CENPU;CENPF;UBE2C;NUF2;BIRC5;CENPM;CENPA;BUB1;SKA1;AURKB;SPC24
Reactome_2022,Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,11/93,2.263654467279146e-09,7.214168367459193e-08,0,0,13.995225190347142,278.59294559873604,CDC20;CENPU;CENPF;NUF2;BIRC5;CENPM;CENPA;BUB1;AURKB;SKA1;SPC24
Reactome_2022,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,11/97,3.567259571330776e-09,1.089500527410608e-07,0,0,13.341577457856529,259.51326916582286,CDC20;CENPU;CENPF;NUF2;BIRC5;CENPM;CENPA;BUB1;SKA1;AURKB;SPC24
Reactome_2022,G2/M Transition R-HSA-69275,14/182,4.372822099671557e-09,1.2821114396237006e-07,0,0,8.795698924731182,169.2983572896969,YWHAE;PSMD14;HMMR;TUBG1;CDC25A;PSMA5;CCNB2;TPX2;CCNB1;CENPF;PRKAR2B;PSMC2;NEK2;GTSE1
Reactome_2022,DNA Replication Pre-Initiation R-HSA-69002,12/127,5.6542821454350254e-09,1.5940726202322592e-07,0,0,10.92599444958372,207.49395094180483,H2BC12;PSMA5;H2BC15;CDC45;H2AC6;PSMD14;H2BC5;UBE2C;H2BC11;PSMC2;MCM10;CDC6
Reactome_2022,Signal Transduction R-HSA-162582,54/2465,1.3752356775221602e-08,3.73351019119905e-07,0,0,2.667585211615711,48.28877588692803,YWHAE;CXCL9;SPARC;ITGB5;ITGB3;ITGA2B;KIF14;MYLK;LMNB1;CDC20;CASP3;NUF2;JAK3;DLGAP5;RGS6;CPT1A;H2AC6;KREMEN1;PSMA5;H2BC12;KEL;H2BC15;CTTN;H2BC11;ELMO2;BIRC5;PDE5A;MYL9;RGS18;PSMD14;IQGAP3;CENPA;SKA1;RHOBTB1;AURKB;RACGAP1;PRKAR2B;E2F1;ECT2;BUB1;CENPU;H2BC5;EGF;SMOX;CAV1;PPBP;GNG11;CENPF;SCD;PSMC2;CENPM;SPC24;PF4;BCL2L1
Reactome_2022,RHO GTPases Activate Formins R-HSA-5663220,11/119,3.1232435764208644e-08,7.894267384539631e-07,0,0,10.611992945326278,183.39443173438093,CDC20;CENPU;CENPF;NUF2;BIRC5;CENPM;CENPA;BUB1;SKA1;AURKB;SPC24
Reactome_2022,Synthesis Of DNA R-HSA-69239,11/119,3.1232435764208644e-08,7.894267384539631e-07,0,0,10.611992945326278,183.39443173438093,PSMA5;GINS1;GINS2;FEN1;PCNA;CDC45;PSMD14;UBE2C;GINS3;PSMC2;CDC6
Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,9/71,3.6408401277586854e-08,8.895786045490386e-07,0,0,15.00101334234082,256.94435126920393,YWHAE;H2BC12;H2BC15;H2AC6;H2BC5;PRDX1;H2BC11;CDC25A;LMNB1
Reactome_2022,Assembly Of Pre-Replicative Complex R-HSA-68867,10/110,1.5719933977299747e-07,3.717003743664746e-06,0,0,10.36842105263158,162.4291041002556,H2BC12;PSMA5;H2BC15;H2AC6;PSMD14;H2BC5;UBE2C;H2BC11;PSMC2;CDC6
Reactome_2022,Kinesins R-HSA-983189,7/42,1.8054455978466818e-07,4.135598822567555e-06,0,0,20.48186528497409,318.02782558404823,KIF18B;RACGAP1;KIFC1;KIF23;KIF11;KIF20A;KIF15
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,8/66,3.038208268425197e-07,6.748505032592937e-06,0,0,14.182471264367816,212.8339025491534,H2BC12;H2BC15;H2AC6;H2BC5;ITGA2B;H2BC11;MYL9;PF4
Reactome_2022,DNA Strand Elongation R-HSA-69190,6/31,5.545240890163118e-07,1.1954886977910488e-05,0,0,24.463917525773194,352.4065382588108,GINS1;GINS2;FEN1;PCNA;CDC45;GINS3
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,12/201,8.969791480276244e-07,1.8785306157264248e-05,0,0,6.623100303951368,92.22159328163175,CDC20;H2AC11;PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;PSMC2;H2BC11;CLSPN;CDC25A
Reactome_2022,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,8/78,1.1195459282332934e-06,2.2795199038750116e-05,0,0,11.74404761904762,160.9238386488789,KIF18B;RACGAP1;KIFC1;KIF23;KIF11;KIF20A;COPG1;KIF15
Reactome_2022,Hemostasis R-HSA-109582,20/576,1.444711176339332e-06,2.862089979072244e-05,0,0,3.84572342126299,51.71575464214948,SPARC;GUCY1B1;EGF;CAV1;ITGB3;ITGA2B;KIF23;PPBP;KIF11;GNG11;CLU;KIF15;P2RX7;KIF18B;RACGAP1;PRKAR2B;KIFC1;PDE5A;KIF20A;PF4
Reactome_2022,Condensation Of Prometaphase Chromosomes R-HSA-2514853,4/10,1.9440565830475138e-06,3.7499828299311255e-05,0,0,67.3265306122449,885.3932781130271,CCNB2;CCNB1;NCAPG;NCAPH
Reactome_2022,Meiotic Synapsis R-HSA-1221632,7/60,2.2200904251466413e-06,4.172631491365354e-05,0,0,13.513442174210578,175.91748523818214,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;HSPA2;LMNB1
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,8/87,2.583958097821003e-06,4.735103214256988e-05,0,0,10.401371308016875,133.82600066417413,CDC20;PSMA5;CCNB1;PSMD14;UBE2C;PSMC2;NEK2;AURKB
Reactome_2022,RHO GTPases Activate PKNs R-HSA-5625740,7/62,2.7797607005621315e-06,4.918474997093775e-05,0,0,13.020725388601036,166.5760371840454,YWHAE;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;MYL9
Reactome_2022,Meiosis R-HSA-1500620,8/88,2.8182257827822448e-06,4.918474997093775e-05,0,0,10.270833333333334,131.2551185801281,H2BC12;H2BC15;RAD51;H2AC6;H2BC5;H2BC11;HSPA2;LMNB1
Reactome_2022,Unwinding Of DNA R-HSA-176974,4/11,3.031048397200008e-06,5.166880174761874e-05,0,0,57.70553935860058,733.2413213987782,GINS1;GINS2;CDC45;GINS3
Reactome_2022,Telomere Maintenance R-HSA-157579,8/92,3.944342308095956e-06,6.5709157087144e-05,0,0,9.779761904761903,121.6918104221198,H2BC12;FEN1;H2BC15;PCNA;H2AC6;H2BC5;DSCC1;H2BC11
Reactome_2022,Condensation Of Prophase Chromosomes R-HSA-2299718,6/43,4.155483667201026e-06,6.768821173463004e-05,0,0,16.5196433546949,204.6962509645269,H2BC12;CCNB1;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,8/98,6.336139502076565e-06,0.00010096500554395918,0,0,9.125,109.21932308768216,H2BC12;PSMA5;H2BC15;H2AC6;PSMD14;H2BC5;H2BC11;PSMC2
Reactome_2022,Signaling By NOTCH R-HSA-157118,11/203,6.55693466309227e-06,0.00010226027889460924,0,0,5.943783068783069,70.93897568466866,PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;EGF;PSMC2;H2BC11;E2F1;DLGAP5
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,11/204,6.870851981526099e-06,0.00010492363546788812,0,0,5.912684705430819,70.29131102318841,PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;PSMC2;ITGA2B;H2BC11;MYL9;PF4
Reactome_2022,Base Excision Repair R-HSA-73884,7/72,7.65311132295012e-06,0.00011448429795351914,0,0,11.011956954962136,129.72523881491503,H2BC12;FEN1;H2BC15;PCNA;H2AC6;H2BC5;H2BC11
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,7/75,1.0054206562231908e-05,0.00014739466820231978,0,0,10.52453520268211,121.11129352209151,CDC20;PSMA5;CCNB1;PSMD14;UBE2C;PSMC2;NEK2
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,7/76,1.0981296088327086e-05,0.00015782921632830893,0,0,10.37148006307727,118.43521951233538,CDC20;PSMA5;CCNB1;PSMD14;UBE2C;PSMC2;NEK2
Reactome_2022,RNA Polymerase I Promoter Opening R-HSA-73728,5/32,1.5377155419858243e-05,0.00021675874851454023,0,0,18.77777777777778,208.10711759419505,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Polo-like Kinase Mediated Events R-HSA-156711,4/16,1.6073421914510297e-05,0.00022229845779879337,0,0,33.6530612244898,371.4740483715657,CCNB2;CCNB1;CENPF;CDC25A
Reactome_2022,Golgi-to-ER Retrograde Transport R-HSA-8856688,8/112,1.699386550853364e-05,0.00022648188032282107,0,0,7.891025641025641,86.66443692204982,KIF18B;RACGAP1;KIFC1;KIF23;KIF20A;KIF11;COPG1;KIF15
Reactome_2022,Mitotic Prophase R-HSA-68875,8/112,1.699386550853364e-05,0.00022648188032282107,0,0,7.891025641025641,86.66443692204982,H2BC12;CCNB2;CCNB1;H2BC15;H2AC6;H2BC5;H2BC11;LMNB1
Reactome_2022,Packaging Of Telomere Ends R-HSA-171306,5/33,1.7976601477623105e-05,0.0002331929030190163,0,0,18.106227106227102,197.83659620108145,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Reproduction R-HSA-1474165,8/113,1.813369095782255e-05,0.0002331929030190163,0,0,7.815476190476191,85.32732898188942,H2BC12;H2BC15;RAD51;H2AC6;H2BC5;H2BC11;HSPA2;LMNB1
Reactome_2022,Meiotic Recombination R-HSA-912446,6/56,1.986743975303061e-05,0.000251083333430542,0,0,12.216494845360824,132.26100624841683,H2BC12;H2BC15;RAD51;H2AC6;H2BC5;H2BC11
Reactome_2022,DNA Methylation R-HSA-5334118,5/34,2.0905707910418636e-05,0.000259726845734523,0,0,17.480990274093724,188.3662067044033,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Deubiquitination R-HSA-5688426,12/279,2.561464608740877e-05,0.0003129020654726625,0,0,4.669615108773607,49.36878781819704,CDC20;H2AC11;PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;PSMC2;H2BC11;CLSPN;CDC25A
Reactome_2022,Homology Directed Repair R-HSA-5693538,8/119,2.640838623892112e-05,0.0003129020654726625,0,0,7.390765765765765,77.91218842123995,H2BC12;FEN1;H2BC15;PCNA;RAD51;H2BC5;H2BC11;CLSPN
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,6/59,2.6893356241170177e-05,0.0003129020654726625,0,0,11.523244504960124,121.26637633957364,PSMA5;CCNB2;CCNB1;PSMD14;PSMC2;GTSE1
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,6/59,2.6893356241170177e-05,0.0003129020654726625,0,0,11.523244504960124,121.26637633957364,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;E2F1
Reactome_2022,Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,5/36,2.7868095991564837e-05,0.000314266374797185,0,0,16.351530190239867,171.49530707153963,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Activation Of ATR In Response To Replication Stress R-HSA-176187,5/36,2.7868095991564837e-05,0.000314266374797185,0,0,16.351530190239867,171.49530707153963,CDC45;MCM10;CLSPN;CDC6;CDC25A
Reactome_2022,HDACs Deacetylate Histones R-HSA-3214815,6/60,2.963485145494461e-05,0.00032912645631021813,0,0,11.309278350515465,117.91686334351428,H2AC11;H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,10/198,3.176174533401661e-05,0.0003395411297028683,0,0,5.490481522956327,56.8662786038628,PSMA5;H2BC12;H2BC15;H2BC5;H2AC6;PSMD14;CAV1;PSMC2;H2BC11;KREMEN1
Reactome_2022,Cleavage Of Damaged Purine R-HSA-110331,5/37,3.19622618683464e-05,0.0003395411297028683,0,0,15.83974358974359,163.95646784574072,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,5/37,3.19622618683464e-05,0.0003395411297028683,0,0,15.83974358974359,163.95646784574072,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,6/61,3.2596478724807664e-05,0.0003413316986469145,0,0,11.103092783505154,114.70945231270328,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;LMNB1
Reactome_2022,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,4/19,3.343535939158139e-05,0.000345184766676467,0,0,26.918367346938776,277.4179092680899,PCNA;E2F1;CDC6;CDC25A
Reactome_2022,Pre-NOTCH Transcription And Translation R-HSA-1912408,6/62,3.579115113132364e-05,0.00036437380248972536,0,0,10.904270986745214,111.6358531355786,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;E2F1
Reactome_2022,Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,5/38,3.65078559882961e-05,0.0003665788827317951,0,0,15.35897435897436,156.9377402487027,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,7/93,4.124241764738496e-05,0.0004085228666963943,0,0,8.314134233040125,83.93985902496969,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;E2F1;E2F2
Reactome_2022,Cellular Senescence R-HSA-2559583,9/165,4.362905205704335e-05,0.000426401268770837,0,0,5.9335481272654045,59.57156111975208,H2BC12;H2BC15;H2AC6;H2BC5;UBE2C;H2BC11;E2F1;E2F2;LMNB1
Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,4/21,5.082545165940558e-05,0.0004901981061361091,0,0,23.74909963985594,234.8100391955592,YWHAE;PRDX1;CDC25A;LMNB1
Reactome_2022,PRC2 Methylates Histones And DNA R-HSA-212300,5/42,5.9898599003834606e-05,0.0005557680135419084,0,0,13.695772695772696,133.16204547949982,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Cleavage Of Damaged Pyrimidine R-HSA-110329,5/42,5.9898599003834606e-05,0.0005557680135419084,0,0,13.695772695772696,133.16204547949982,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Defective Pyroptosis R-HSA-9710421,5/42,5.9898599003834606e-05,0.0005557680135419084,0,0,13.695772695772696,133.16204547949982,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,5/43,6.723327393029232e-05,0.0006160248723863033,0,0,13.334682860998653,128.110862510313,GUCY1B1;ITGB5;PDE5A;MYL9;MYLK
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,8/136,6.858657007506935e-05,0.0006206661217904425,0,0,6.403645833333333,61.39440252181436,KIF18B;RACGAP1;PRKAR2B;KIFC1;KIF23;KIF20A;KIF11;KIF15
Reactome_2022,DNA Repair R-HSA-73894,12/310,7.100339313137289e-05,0.0006347010629914186,0,0,4.17720976724261,39.90397799864745,H2BC12;FEN1;PCNA;H2BC15;RAD51;H2BC5;H2AC6;H2BC11;PCLAF;FANCA;CLSPN;DTL
Reactome_2022,"Base-Excision Repair, AP Site Formation R-HSA-73929",5/44,7.524121289207404e-05,0.0006644796271071116,0,0,12.992110453648916,123.35763887867834,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,Apoptosis R-HSA-109581,9/178,7.85288375881484e-05,0.0006852575946680093,0,0,5.473496700641284,51.73573516681382,YWHAE;PSMA5;PSMD14;CASP3;PSMC2;E2F1;CLSPN;BCL2L1;LMNB1
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,6/72,8.373603081935455e-05,0.000710380631124203,0,0,9.24742268041237,86.81333560855745,YWHAE;TPX2;PRKAR2B;NEK2;HMMR;TUBG1
Reactome_2022,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,5/45,8.396387888701343e-05,0.000710380631124203,0,0,12.666666666666666,118.87823562147146,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,7/104,8.431530001064893e-05,0.000710380631124203,0,0,7.367181240318359,69.1111383360861,CTSA;LAG3;RACGAP1;KIF23;KIF20A;KIF11;KIF15
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,4/24,8.814271911404375e-05,0.0007341887853476599,0,0,20.18367346938776,188.4459421090328,YWHAE;PRDX1;CDC25A;LMNB1
Reactome_2022,APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,6/73,9.0483142653988e-05,0.0007369349285041466,0,0,9.108939836897983,84.80739062557714,CDC20;PSMA5;PSMD14;UBE2C;PSMC2;AURKB
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,6/73,9.0483142653988e-05,0.0007369349285041466,0,0,9.108939836897983,84.80739062557714,CDC20;PSMA5;PSMD14;UBE2C;PSMC2;NEK2
Reactome_2022,Protein Ubiquitination R-HSA-8852135,6/76,0.00011335566980135825,0.0009130736919164352,0,0,8.71723122238586,79.19587272258161,H2BC12;H2BC15;PCNA;H2BC5;UBE2C;H2BC11
Reactome_2022,Inhibition Of DNA Recombination At Telomere R-HSA-9670095,5/48,0.00011485363419992406,0.000915083846397221,0,0,11.781156827668456,106.876910968206,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,6/77,0.00012192284108863171,0.000960961747505022,0,0,8.59401771453463,77.4503375178538,YWHAE;H2BC12;CCNB1;H2BC15;H2BC5;H2BC11
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,8/149,0.00012989454716143828,0.0010107355807863,0,0,5.809397163120567,51.98706136867632,H2BC12;FEN1;H2BC15;PCNA;RAD51;H2BC5;H2BC11;CLSPN
Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,6/78,0.0001309957437581262,0.0010107355807863,0,0,8.474226804123711,75.76251738674904,H2BC12;H2BC15;H2AC6;H2BC5;H2BC11;E2F1
Reactome_2022,G0 And Early G1 R-HSA-1538133,4/27,0.00014220084233688404,0.001085762681593,0,0,17.54835847382431,155.44809947118517,PCNA;E2F1;CDC6;CDC25A
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,7/114,0.00015016516549446412,0.0011275070354533,0,0,6.67526996271367,58.767573256253904,H2BC12;H2BC15;PCNA;RAD51;H2BC5;H2BC11;CLSPN
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,6/80,0.00015074446040167684,0.0011275070354533,0,0,8.244357759821677,72.54972558970206,CDC20;PSMA5;CCNB1;PSMD14;UBE2C;PSMC2
