"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"101927595",-0.0182356956454106,-0.0773234751733607,-0.0511443468472559,0.959764937661117,0.988545591104995,-5.28810989712493
"101927597",-0.194241189414582,1.49465462988372,-0.626529362515195,0.538709898266211,0.815563025351423,-5.33957073269521
"101927599",0.00254692057090899,1.67565472460891,0.00953657271565671,0.992494285096404,0.998462158067449,-5.57138572239903
"101927612",0.0119303701115403,1.18261338605292,0.0383919733509143,0.969791120876531,0.99133101937981,-5.50112172623313
"101927621",0.145419282967783,0.450878658817415,0.310955738455436,0.759350392975846,0.917411630444755,-5.34491940694812
"101927628",0.368779795592709,1.84261429943526,0.953419254438942,0.352809488091818,0.714062280172158,-5.21284242516126
"101927631",0.0764010237871346,2.07751279991117,0.297922550066538,0.769120105444974,0.920555021110518,-5.63395549227037
"101927682",-1.32297407204763,-0.30129831140912,-2.74688930211436,0.0131273420873981,0.440179481311911,-2.91612290648501
"101927730",-0.242545530895495,-0.471247615177265,-0.356020259864946,0.725898959631585,0.90150531090916,-5.16609032248401
"101927740",0.198074075772925,-1.84268619601984,0.20920584107992,0.836600037526039,0.944841121688371,-5.0956757238154
"101927755",-0.547924176244519,1.41098835287181,-1.67223453101127,0.111497946190029,0.514545627845819,-4.3916862330986
"101927759",-0.421418758211477,1.74824158690072,-0.930700649361838,0.36413129069386,0.721231496994354,-5.18073709979782
"101927761",0.0215829098535287,0.729137735688511,0.0606432831778583,0.952301059879138,0.986006516833464,-5.44473010796876
"101927765",0.165570572101225,0.613209595924933,0.515149358973988,0.61261886507573,0.853392405542369,-5.3061297043635
"101927767",-0.552138934546044,-0.838177714757284,-0.574744516944922,0.572466743318951,0.832609516391124,-4.99411393739338
"101927768",0.0433404046501722,-1.45957887211269,0.0726174809652177,0.942898767479534,0.982527549816785,-5.09677298535382
"101927770",-0.475604099415977,1.43259202223912,-1.73542124093531,0.0994842154746598,0.505196360419932,-4.30061891841771
"101927774",1.07016955068743,-0.763310215795701,1.47700386522694,0.1566868236646,0.55919594201659,-4.46768450577197
"101927777",0.65461872237305,2.43374843673724,2.27333349667331,0.0352812554469022,0.452052548441659,-3.61441304048695
"101927789",1.03776784794197,-0.915347455992599,1.54356293412364,0.139820206116252,0.542437848844883,-4.37106131663255
"101927824",1.08255423643569,-0.818967462629503,1.38189998305498,0.183649392222923,0.582089308869908,-4.52014076149677
"101927851",-0.439823002303975,-1.14630437805397,-0.498317549255508,0.624199577409141,0.859805316387001,-5.04695223055039
"101927854",-2.20405443624842,1.0322942076167,-2.86043682248128,0.010279158875964,0.437351440438472,-2.68177383106674
"101927865",-0.0155839667193445,-0.469168727390696,-0.0376283192653397,0.970391703112621,0.99133101937981,-5.27491048285843
"101927905",-0.780386493598417,-0.272850163811517,-1.48191201650283,0.155388313756313,0.557831995140576,-4.45658520806208
"101927911",0.262921979721387,-1.57124160673826,0.408444149023042,0.687689978223932,0.886726586520167,-5.02130163333361
"101927931",0.496825058928329,0.540310579183597,1.44509269832835,0.165348023700356,0.567581797679725,-4.54579571301766
"101927954",-0.322840430870828,1.69702486596571,-1.07960386641612,0.294350588014516,0.670213646556129,-5.04681319359027
"101927955",-0.512001309816669,-1.27796358005662,-0.641223439127532,0.529331622979769,0.8110331874021,-4.97368449251444
"101927957",-1.40707383782731,-1.25801591812447,-2.75309220357558,0.012953930106099,0.440179481311911,-3.10796449707668
"101927983",-0.0253917501742258,1.05495848574978,-0.0866614993682853,0.931882307982299,0.978669222931142,-5.51233797333616
"101927989",0.00174169680293473,-0.344725899702352,0.00419534191883746,0.996698033216042,0.999321319812343,-5.24402002913008
"101928000",1.03353431990315,-0.297324860452504,2.81700903224056,0.011290271741302,0.437351440438472,-2.83290122059395
"101928020",0.255216886540897,1.27043327199706,0.71359359204784,0.484485693862103,0.788704791107931,-5.28778999035483
"101928034",0.674210965024417,-0.843822677781157,1.13080224511707,0.27274919201994,0.654299715585123,-4.71566231611409
"101928039",-1.22493095179094,-0.951745743276162,-1.73594299961617,0.0993898535648482,0.505196360419932,-4.18942049655838
"101928042",-0.800159293140297,0.940441465848596,-2.50090097888657,0.0220951179916454,0.450370664376266,-3.19877926549627
"101928043",0.575495783828779,-1.50090984161752,0.976099589210019,0.341749864304225,0.709181472665773,-4.79844699728084
"101928053",0.35593840790901,0.273883395673329,1.10831848707276,0.282086689879591,0.66187169674187,-4.87916006876455
"101928062",0.380731082377067,2.29973265464431,1.61311672380826,0.123840071620534,0.529632226280426,-4.57208563640546
"101928068",-0.533618290783329,2.4624394520389,-1.5605368487738,0.135769375633299,0.54036359799987,-4.64034575009899
"101928069",0.494658746181164,0.12190023720088,1.37518570550951,0.185686149167337,0.585144759177986,-4.62032095382589
"101928085",0.780708703007078,0.0507100725281445,2.12220126036063,0.0477237571351224,0.458236705373264,-3.73789074619531
"101928100",0.0596460014205453,3.78954368962271,0.124998667800451,0.901888278822941,0.966703648164534,-5.9322682822094
"101928113",0.339372217408621,0.213206083608947,0.873862278106221,0.393523040293394,0.738311389102379,-5.025312327221
"101928120",0.992917511275322,0.59648009944133,1.5840557598155,0.130319271610371,0.535119485445308,-4.40773746518163
"101928123",-0.780804740433857,0.0406807321601967,-1.34233411262203,0.195913496572817,0.59407024019874,-4.60057857884494
"101928143",-0.396728085014031,0.971105751811704,-0.561995299956839,0.580941953348957,0.837331074627506,-5.33353481086695
"101928147",0.876427797383498,-1.21805470278444,1.31146080984422,0.205927896929391,0.604316909349321,-4.5677877875742
"101928150",0.755364955020047,2.68405870514984,1.26598755562254,0.221406167803769,0.618749803295894,-5.04465092227967
